year,action_id,candidate_id,action_type,delta_capacity_mva,storage_modules_delta,capex_wanyuan,eac_wanyuan_per_year,cost_basis,source_ref,region_id,voltage_kv,path_id,rcap,rcap_numeric,scenario_id
2025,STORAGE-QX-00005-110-2025,,storage,0.0,962,20251.362952,3662.8226683081625,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.171,2.171,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,138,2905.664006,525.5415160396808,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,2.172,2.172,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,2.172,2.172,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.172,2.172,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,138,2905.664006,525.5415160396808,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,2.18,2.18,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,2.18,2.18,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.18,2.18,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,138,2905.664006,525.5415160396808,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,2.2,2.2,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,2.2,2.2,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.2,2.2,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,138,2905.664006,525.5415160396808,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,2.3,2.3,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,2.3,2.3,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.3,2.3,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,138,2905.664006,525.5415160396808,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,2.35,2.35,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,2.35,2.35,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.35,2.35,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,138,2905.664006,525.5415160396808,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,2.359,2.359,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,2.359,2.359,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.359,2.359,storage_high_om_transformer_low_om
2025,EXP-QX-00001-BDZ-00058-01,EXP-QX-00001-BDZ-00058-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00001,110,PATH_OPT_CLR_LE_2,2.36,2.36,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,19,400.550662,72.44678039976303,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,2.36,2.36,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,2.36,2.36,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.36,2.36,storage_high_om_transformer_low_om
2025,EXP-QX-00001-BDZ-00058-01,EXP-QX-00001-BDZ-00058-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00001,110,PATH_OPT_CLR_LE_2,2.37,2.37,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,19,400.550662,72.44678039976303,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,2.37,2.37,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,2.37,2.37,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.37,2.37,storage_high_om_transformer_low_om
2025,EXP-QX-00001-BDZ-00058-01,EXP-QX-00001-BDZ-00058-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00001,110,PATH_OPT_CLR_LE_2,2.4,2.4,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,19,400.550662,72.44678039976303,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,2.4,2.4,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,2.4,2.4,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.4,2.4,storage_high_om_transformer_low_om
2025,EXP-QX-00001-BDZ-00058-01,EXP-QX-00001-BDZ-00058-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00001,110,PATH_OPT_CLR_LE_2,2.5,2.5,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,19,400.550662,72.44678039976303,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,2.5,2.5,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,2.5,2.5,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.5,2.5,storage_high_om_transformer_low_om
2025,EXP-QX-00001-BDZ-00058-01,EXP-QX-00001-BDZ-00058-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00001,110,PATH_OPT_CLR_LE_2,2.6,2.6,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,19,400.550662,72.44678039976303,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,2.6,2.6,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,2.6,2.6,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.6,2.6,storage_high_om_transformer_low_om
2025,EXP-QX-00001-BDZ-00058-01,EXP-QX-00001-BDZ-00058-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00001,110,PATH_OPT_CLR_LE_2,2.7,2.7,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,19,400.550662,72.44678039976303,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,2.7,2.7,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,2.7,2.7,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.7,2.7,storage_high_om_transformer_low_om
2025,EXP-QX-00001-BDZ-00058-01,EXP-QX-00001-BDZ-00058-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00001,110,PATH_OPT_CLR_LE_2,2.8,2.8,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,19,400.550662,72.44678039976303,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,2.8,2.8,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,2.8,2.8,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.8,2.8,storage_high_om_transformer_low_om
2025,EXP-QX-00001-BDZ-00058-01,EXP-QX-00001-BDZ-00058-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00001,110,PATH_OPT_CLR_LE_2,2.9,2.9,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,19,400.550662,72.44678039976303,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,2.9,2.9,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,2.9,2.9,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.9,2.9,storage_high_om_transformer_low_om
2025,EXP-QX-00001-BDZ-00058-01,EXP-QX-00001-BDZ-00058-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00001,110,PATH_OPT_CLR_LE_2,3.0,3.0,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,19,400.550662,72.44678039976303,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,3.0,3.0,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,3.0,3.0,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,3.0,3.0,storage_high_om_transformer_low_om
2025,EXP-QX-00001-BDZ-00058-01,EXP-QX-00001-BDZ-00058-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00001,110,PATH_OPT_CLR_UNBOUNDED,unbounded,,storage_high_om_transformer_low_om
2025,STORAGE-QX-00001-110-2025,,storage,0.0,19,400.550662,72.44678039976303,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_UNBOUNDED,unbounded,,storage_high_om_transformer_low_om
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,110.9974881,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_UNBOUNDED,unbounded,,storage_high_om_transformer_low_om
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,1770.6313397515314,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_UNBOUNDED,unbounded,,storage_high_om_transformer_low_om
