issue_id,series_column_1_based,transformer_uid,approval_status,missing_hours_2025,description,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
TS-35,35,QX-00005|110|BDZ-00037|#3,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-36,36,QX-00005|35|BDZ-00248|#2,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-37,37,QX-00005|110|BDZ-00048|#2,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-38,38,QX-00005|110|BDZ-00031|#3,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-39,39,QX-00005|110|BDZ-00031|#2,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-40,40,QX-00005|110|BDZ-00026|#2,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-41,41,QX-00005|110|BDZ-00027|#3,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-42,42,QX-00005|110|BDZ-00016|#1,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-43,43,QX-00005|110|BDZ-00016|#2,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-44,44,QX-00005|110|BDZ-00027|#2,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-45,45,QX-00005|110|BDZ-00164|#1,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-46,46,QX-00005|110|BDZ-00164|#2,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-47,47,QX-00005|110|BDZ-00147|#1,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-48,48,QX-00005|110|BDZ-00147|#2,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-49,49,QX-00005|110|BDZ-00162|#1,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-50,50,QX-00005|110|BDZ-00162|#2,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-51,51,QX-00005|110|BDZ-00146|#1,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-52,52,QX-00005|110|BDZ-00146|#2,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-53,53,QX-00005|110|BDZ-00095|#1,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-54,54,QX-00005|110|BDZ-00095|#2,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-55,55,QX-00005|110|BDZ-00022|#1,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-56,56,QX-00005|110|BDZ-00022|#2,conditional,1,algorithmic cross-check only; source-owner approval is still required for formal 8760 use,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_conditional,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-57,57,QX-00005|110|BDZ-00056|#1,rejected,7432,insufficient 2025 coverage or no finite extrema match,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_rejected,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
TS-58,58,QX-00005|110|BDZ-00056|#2,rejected,7432,insufficient 2025 coverage or no finite extrema match,SRC07:Sheet3+SRC02+SRC05+candidate_map,电网建模数据_Agent整合版_V1.2,"cross-check candidate against 2025 extrema, rated capacity and 2026 snapshot",real_2025_timeseries_review,mapping_rejected,38837890ab239005f7ce26b33a3510d948a13abfea1ad8dae387b8ef8a83e911
